nome_arquivo,imagem,threshold,prompt_fundo,prompt_roupa,clip_fundo,clip_inpainting
img-35-mscoco__fundo_2317__Photograph of a wall along a city street with a watercolor mural of foes in a jazz band__th09__A_person_with_arms_like_a_tree_branch.jpg,img-35-mscoco,0.9,Photograph of a wall along a city street with a watercolor mural of foxes in a jazz band.,A person with arms like a tree branch,0.2978515625,0.2015380859375
img-35-mscoco__fundo_2341__Photograph of a wall along a city street with a watercolor mural of foes in a jazz band__th11__A_person_with_arms_like_a_tree_branch.jpg,img-35-mscoco,1.1,Photograph of a wall along a city street with a watercolor mural of foxes in a jazz band.,A person with arms like a tree branch,0.346923828125,0.1595458984375
img-35-mscoco__fundo_2365__Photograph of a wall along a city street with a watercolor mural of foes in a jazz band__th13__A_person_with_arms_like_a_tree_branch.jpg,img-35-mscoco,1.3,Photograph of a wall along a city street with a watercolor mural of foxes in a jazz band.,A person with arms like a tree branch,0.343505859375,0.164794921875
img-35-mscoco__fundo_2389__Photograph of a wall along a city street with a watercolor mural of foes in a jazz band__th15__A_person_with_arms_like_a_tree_branch.jpg,img-35-mscoco,1.5,Photograph of a wall along a city street with a watercolor mural of foxes in a jazz band.,A person with arms like a tree branch,0.329345703125,0.1953125
img-35-mscoco__fundo_2413__Photograph of a wall along a city street with a watercolor mural of foes in a jazz band__th17__A_person_with_arms_like_a_tree_branch.jpg,img-35-mscoco,1.7,Photograph of a wall along a city street with a watercolor mural of foxes in a jazz band.,A person with arms like a tree branch,0.364990234375,0.169189453125
img-35-mscoco__fundo_2437__Photograph of a wall along a city street with a watercolor mural of foes in a jazz band__th19__A_person_with_arms_like_a_tree_branch.jpg,img-35-mscoco,1.9,Photograph of a wall along a city street with a watercolor mural of foxes in a jazz band.,A person with arms like a tree branch,0.364501953125,0.1778564453125
img-36-mscoco__fundo_0006__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__A_scientist.jpg,img-36-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.1778564453125,0.2861328125
img-36-mscoco__fundo_0006__A sunset__th01__A_scientist.jpg,img-36-mscoco,0.1,A sunset,A scientist,0.1785888671875,0.294921875
img-36-mscoco__fundo_0006__The Parthenon in front of the Great Pyramid__th01__A_scientist.jpg,img-36-mscoco,0.1,The Parthenon in front of the Great Pyramid,A scientist,0.1297607421875,0.255615234375
img-36-mscoco__fundo_0006__The city of London__th01__A_scientist.jpg,img-36-mscoco,0.1,The city of London,A scientist,0.1839599609375,0.25341796875
img-36-mscoco__fundo_0030__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th03__A_scientist.jpg,img-36-mscoco,0.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.169921875,0.296875
img-36-mscoco__fundo_0030__A sunset__th03__A_scientist.jpg,img-36-mscoco,0.3,A sunset,A scientist,0.20703125,0.30322265625
img-36-mscoco__fundo_0030__The Parthenon in front of the Great Pyramid__th03__A_scientist.jpg,img-36-mscoco,0.3,The Parthenon in front of the Great Pyramid,A scientist,0.2476806640625,0.249267578125
img-36-mscoco__fundo_0030__The city of London__th03__A_scientist.jpg,img-36-mscoco,0.3,The city of London,A scientist,0.21435546875,0.300048828125
img-36-mscoco__fundo_0054__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th05__A_scientist.jpg,img-36-mscoco,0.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.248291015625,0.2724609375
img-36-mscoco__fundo_0054__A sunset__th05__A_scientist.jpg,img-36-mscoco,0.5,A sunset,A scientist,0.21826171875,0.29248046875
img-36-mscoco__fundo_0054__The Parthenon in front of the Great Pyramid__th05__A_scientist.jpg,img-36-mscoco,0.5,The Parthenon in front of the Great Pyramid,A scientist,0.1766357421875,0.2423095703125
img-36-mscoco__fundo_0054__The city of London__th05__A_scientist.jpg,img-36-mscoco,0.5,The city of London,A scientist,0.2449951171875,0.272705078125
img-36-mscoco__fundo_0078__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th07__A_scientist.jpg,img-36-mscoco,0.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.1767578125,0.27392578125
img-36-mscoco__fundo_0078__A sunset__th07__A_scientist.jpg,img-36-mscoco,0.7,A sunset,A scientist,0.224853515625,0.245849609375
img-36-mscoco__fundo_0078__The Parthenon in front of the Great Pyramid__th07__A_scientist.jpg,img-36-mscoco,0.7,The Parthenon in front of the Great Pyramid,A scientist,0.21142578125,0.234375
img-36-mscoco__fundo_0078__The city of London__th07__A_scientist.jpg,img-36-mscoco,0.7,The city of London,A scientist,0.260986328125,0.2529296875
img-36-mscoco__fundo_0102__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th09__A_scientist.jpg,img-36-mscoco,0.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.277587890625,0.2425537109375
img-36-mscoco__fundo_0102__A sunset__th09__A_scientist.jpg,img-36-mscoco,0.9,A sunset,A scientist,0.232666015625,0.273193359375
img-36-mscoco__fundo_0102__The Parthenon in front of the Great Pyramid__th09__A_scientist.jpg,img-36-mscoco,0.9,The Parthenon in front of the Great Pyramid,A scientist,0.21826171875,0.247802734375
img-36-mscoco__fundo_0102__The city of London__th09__A_scientist.jpg,img-36-mscoco,0.9,The city of London,A scientist,0.2337646484375,0.2900390625
img-36-mscoco__fundo_0126__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th11__A_scientist.jpg,img-36-mscoco,1.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.3076171875,0.265869140625
img-36-mscoco__fundo_0126__A sunset__th11__A_scientist.jpg,img-36-mscoco,1.1,A sunset,A scientist,0.262451171875,0.2724609375
img-36-mscoco__fundo_0126__The Parthenon in front of the Great Pyramid__th11__A_scientist.jpg,img-36-mscoco,1.1,The Parthenon in front of the Great Pyramid,A scientist,0.2353515625,0.23681640625
img-36-mscoco__fundo_0126__The city of London__th11__A_scientist.jpg,img-36-mscoco,1.1,The city of London,A scientist,0.24951171875,0.2392578125
img-36-mscoco__fundo_0150__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th13__A_scientist.jpg,img-36-mscoco,1.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.295166015625,0.235107421875
img-36-mscoco__fundo_0150__A sunset__th13__A_scientist.jpg,img-36-mscoco,1.3,A sunset,A scientist,0.2210693359375,0.25244140625
img-36-mscoco__fundo_0150__The Parthenon in front of the Great Pyramid__th13__A_scientist.jpg,img-36-mscoco,1.3,The Parthenon in front of the Great Pyramid,A scientist,0.2548828125,0.222412109375
img-36-mscoco__fundo_0150__The city of London__th13__A_scientist.jpg,img-36-mscoco,1.3,The city of London,A scientist,0.27099609375,0.244140625
img-36-mscoco__fundo_0174__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th15__A_scientist.jpg,img-36-mscoco,1.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.2080078125,0.259521484375
img-36-mscoco__fundo_0174__A sunset__th15__A_scientist.jpg,img-36-mscoco,1.5,A sunset,A scientist,0.215087890625,0.257080078125
img-36-mscoco__fundo_0174__The Parthenon in front of the Great Pyramid__th15__A_scientist.jpg,img-36-mscoco,1.5,The Parthenon in front of the Great Pyramid,A scientist,0.220947265625,0.2139892578125
img-36-mscoco__fundo_0174__The city of London__th15__A_scientist.jpg,img-36-mscoco,1.5,The city of London,A scientist,0.278076171875,0.2249755859375
img-36-mscoco__fundo_0198__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th17__A_scientist.jpg,img-36-mscoco,1.7,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.30615234375,0.2337646484375
img-36-mscoco__fundo_0198__A sunset__th17__A_scientist.jpg,img-36-mscoco,1.7,A sunset,A scientist,0.223876953125,0.254638671875
img-36-mscoco__fundo_0198__The Parthenon in front of the Great Pyramid__th17__A_scientist.jpg,img-36-mscoco,1.7,The Parthenon in front of the Great Pyramid,A scientist,0.2276611328125,0.2154541015625
img-36-mscoco__fundo_0198__The city of London__th17__A_scientist.jpg,img-36-mscoco,1.7,The city of London,A scientist,0.263916015625,0.2275390625
img-36-mscoco__fundo_0222__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th19__A_scientist.jpg,img-36-mscoco,1.9,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A scientist,0.33837890625,0.2060546875
img-36-mscoco__fundo_0222__A sunset__th19__A_scientist.jpg,img-36-mscoco,1.9,A sunset,A scientist,0.26220703125,0.1968994140625
img-36-mscoco__fundo_0222__The Parthenon in front of the Great Pyramid__th19__A_scientist.jpg,img-36-mscoco,1.9,The Parthenon in front of the Great Pyramid,A scientist,0.28271484375,0.171142578125
img-36-mscoco__fundo_0222__The city of London__th19__A_scientist.jpg,img-36-mscoco,1.9,The city of London,A scientist,0.28662109375,0.16162109375
img-36-mscoco__fundo_0246__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th01__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.1,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.0911865234375,0.36181640625
img-36-mscoco__fundo_0246__A sunset__th01__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.1,A sunset,A photograph of a knight in shining armor holding a basketball,0.165283203125,0.30029296875
img-36-mscoco__fundo_0246__The Parthenon in front of the Great Pyramid__th01__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.1,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.11590576171875,0.343017578125
img-36-mscoco__fundo_0246__The city of London__th01__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.1,The city of London,A photograph of a knight in shining armor holding a basketball,0.154296875,0.260498046875
img-36-mscoco__fundo_0270__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th03__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.3,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.1488037109375,0.27197265625
img-36-mscoco__fundo_0270__A sunset__th03__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.3,A sunset,A photograph of a knight in shining armor holding a basketball,0.2147216796875,0.266845703125
img-36-mscoco__fundo_0270__The Parthenon in front of the Great Pyramid__th03__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.3,The Parthenon in front of the Great Pyramid,A photograph of a knight in shining armor holding a basketball,0.161376953125,0.2489013671875
img-36-mscoco__fundo_0270__The city of London__th03__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.3,The city of London,A photograph of a knight in shining armor holding a basketball,0.2425537109375,0.2490234375
img-36-mscoco__fundo_0294__A single beam of light enters the room from the ceiling The beam of light is illuminating an easel On the easel there is a Rembrandt painting of a raccoon__th05__A_photograph_of_a_knight_in_shining_armor_holding_a_basketball.jpg,img-36-mscoco,0.5,"A single beam of light enters the room from the ceiling. The beam of light is illuminating an easel. On the easel, there is a Rembrandt painting of a raccoon.",A photograph of a knight in shining armor holding a basketball,0.14990234375,0.328369140625
